FMID,MarketName,street,city,County,State,zip,Season1_Start_Date,Season1_End_Date,Season1Time,Season2_Start_Date,Season2_End_Date,Season2Time,Season3_Start_Date,Season3_End_Date,Season3Time,Season4_Start_Date,Season4_End_Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1009020,RENSSELAER FARMERS MARKET,110 W HARRISON ST,RENSSELAER,JASPER,INDIANA,47978,05/03/2014,10/25/2014,Sat: 7:30 AM-11:30 AM;,07/01/2014,09/01/2014,Tue: 4:00 PM-6:00 PM;,,,,,,,-87.1501069,40.9356403,Local government building grounds,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2014-03-15T01:04:54Z
1018352,RENTON FARMERS MARKET,233 BURNETT AVENUE SOUTH,RENTON,KING,WASHINGTON,98057,06/06/2017,09/26/2017,Tue: 3:00 PM-7:00 PM;,,,,,,,,,,-122.208506,47.480041,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,2017-06-22T14:52:51Z
1000425,RENYS FARMERS MARKET,RENY'S PLAZA PARKING LOT AT THE JUNCTION OF ROUTES 1 AND 3,BELFAST,WALDO,MAINE,,,,,,,,,,,,,,-69.0064,44.4259,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1001814,REPUBLIC FARMERS MARKET,MAIN ST IN REPUBLIC MO,OZARK,CHRISTIAN,MISSOURI,65721,,,,,,,,,,,,,-93.206,37.0209,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1012601,RESTON FARMERS MARKET,LAKE ANNE VILLAGE CENTER 11401 NORTH SHORE DRIVE,RESTON,FAIRFAX,VIRGINIA,20190,,,Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-77.3570028,38.9586307,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,2016-07-14T15:20:51Z
1012064,REVERE FARMERS MARKET,249 BROADWAY,REVERE,SUFFOLK,MASSACHUSETTS,02151,07/08/2016,10/07/2016,Fri: 12:30 PM-4:30 PM;,,,,,,,,,,-71.013631,42.407274,,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/28/2016 12:01:39 PM
1002843,REXBURG FARMERS MARKET,MAIN  AND  1ST E,REXBURG,MADISON,IDAHO,83440,05/10/2013,10/11/2013,Fri: 4:00 PM-8:00 PM;,,,,,,,,,,-111.780689,43.826583,Local government building grounds,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-06-25T13:24:51Z
1010117,REYNOLDSBURG FARMERS MARKET,1520 DAVIDSON DRIVE,REYNOLDSBURG,FRANKLIN,OHIO,43068,06/16/2016,09/08/2016,Thu: 3:00 PM-6:00 PM;,,,,,,,,,,-82.8046203,39.9519741,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-07-07T09:23:18Z
1007081,REYNOLDSVILLE FARMERS MARKET,460 E MAIN STREET 4,REYNOLDSVILLE,JEFFERSON,PENNSYLVANIA,15851,,,,,,,,,,,,,-78.8882,41.096,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1018208,RHINEBECK FARMERS MARKET,61 EAST MARKET ST,RHINEBECK,DUTCHESS,NEW YORK,12572,05/14/2017,11/19/2017,Sun: 10:00 AM-2:00 PM;,,,,,,,,,,-73.910207,41.927378,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,2017-06-20T15:19:34Z
1018210,RHINEBECK FARMERS MARKET LTD,80 EAST MARKET ST,RHINEBECK,DUTCHESS,NEW YORK,12572,12/03/2017,04/29/2018,Sun: 10:00 AM-2:00 PM;,,,,,,,,,,-73.908961,41.92677,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,2017-06-20T15:20:21Z
1018186,RHODE ISLAND ROW FARMERS MARKET,2300 WASHINGTON PL NE,WASHINGTON,DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,20017,05/13/2017,10/28/2017,Sat: 10:00 AM-2:00 PM;,,,,,,,,,,-76.995497,38.920563,,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,2017-06-20T14:36:59Z
1000427,RICE LAKE FARMERS MARKET,N MAIN STREET,RICE LAKE,BARRON,WISCONSIN,54868,,,,,,,,,,,,,-91.7334,45.5013,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1000732,RICE UNIVERSITY FARMERS MARKET,2100 UNIVERSITY BOULEVARD,HOUSTON,HARRIS,TEXAS,77005,January,December,Tue:3:30 PM - 7:00 PM;,,,,,,,,,,-95.410252,29.714855,Educational institution,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2012-05-07T16:16:46Z
1003884,RICEVILLE TAILGATE MARKET,RICEVILLE COMMUNITY CENTER PARKING LOT,RICEVILLE,BUNCOMBE,NORTH CAROLINA,28805,,,,,,,,,,,,,-82.4725,35.6309,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1009996,RICHARDSON FARMERS MARKET,677 W CAMPBELL RD,RICHARDSON,DALLAS,TEXAS,75080,01/01/2014,12/31/2014,Sat: 10:00 AM-3:00 PM;,,,,,,,,,,-96.743055,32.977263,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,4/22/2014 12:40:04 PM
1012524,RICHFIELD FARMERS MARKET,6335 PORTLAND AVE S,RICHFIELD,HENNEPIN,MINNESOTA,55423,05/21/2016,10/22/2016,Sat: 7:00 AM-12:00 PM;,,,,,,,,,,-93.2660508,44.8883807,,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,2016-07-13T11:41:07Z
1010436,RICHFIELD FARMERS MARKET IN VETERANS PARK,6400 PORTLAND AVE,RICHFIELD,HENNEPIN,MINNESOTA,55423,05/23/2015,10/22/2016,Sat: 7:00 AM-12:00 PM;,,,,,,,,,,-93.267766,44.88711,,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,2016-06-27T15:00:30Z
1007336,RICHFIELD SPRINGS AREA FARMERS MARKET,MAIN STREET  AND  CHURCH STREET,RICHFIELD SPRINGS,OTSEGO,NEW YORK,13439,06/20/2015,10/31/2015,Thu: 2:00 PM-6:00 PM;Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-74.984285,42.853408,,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,4/1/2015 12:57:21 PM
1006367,RICHFORD FARMERS MARKET,21 MAIN STREET (IN PARKING LOT ACROSS FROM MAIN STREET GROCERY),RICHFORD,FRANKLIN,VERMONT,05476,06/21/2014,10/04/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-72.672031,44.996328,Private business parking lot,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-04-05T17:15:48Z
1003425,RICHLAND AREA FARMERS MARKET  COURT HOUSE,RICHLAND COUNTY COURT HOUSE 181 W SEMINARY STREET,RICHLAND CENTER,RICHLAND,WISCONSIN,53581,05/02/2015,10/10/2015,Wed: 3:00 PM-5:30 PM;Sat: 7:30 AM-12:00 PM;,,,,,,,,,,-90.385608,43.33453,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,2015-04-09T17:35:36Z
1010020,RICHLAND AREA FARMERS MARKET  S MAIN ST,391 S MAIN ST,RICHLAND CENTER,RICHLAND,WISCONSIN,53581,05/07/2014,10/08/2014,Wed: 3:00 PM-5:30 PM;,,,,,,,,,,-90.3866921,43.3329407,"Faith-based institution (e.g., church, mosque, synagogue, temple)",N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,2014-04-24T15:13:04Z
1000575,RICHLAND COUNTY,2440 ATLAS ROAD,COLUMBIA,,SOUTH CAROLINA,29209,,,,,,,,,,,,,-80.9743,33.942,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1008114,RICHLAND COUNTY FARMERS MARKET,2ND AVE NW AND 2ND ST NW,SIDNEY,RICHLAND,MONTANA,59270,07/02/2016,,Sat: 7:30 AM-12:00 PM;,,,,,,,,,,-104.1580184,47.7166728,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-06-27T13:05:57Z
1001114,RICHLAND COUNTY FARMERS MARKET,WHITE SQUIRREL DR,OLNEY,RICHLAND,ILLINOIS,62450,,,,,,,,,,,,,-88.2291,38.6952,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1004500,RICHLAND FARMERS MARKET,CENTRAL PARK-DOWNTOWN RICHLAND ON THE SQUARE,RICHLAND,KEOKUK,IOWA,52585,,,,,,,,,,,,,-91.8856,41.1782,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1006310,RICHLAND FARMERS MARKET,9550 EAST M-89,RICHLAND,KALAMAZOO,MICHIGAN,49083,05/20/2015,10/14/2015,Wed: 3:00 AM-6:00 PM;,,,,,,,,,,-85.444267,42.375539,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,2015-03-19T13:56:33Z
1001126,RICHLANDS FARMERS MARKET,,RICHLANDS,TAZEWELL,VIRGINIA,24641,,,,,,,,,,,,,-81.7976,37.0947,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1006450,RICHMOND CERTIFIED FARMERS MARKET,24TH  AND  BARRETT AVE,RICHMOND,CONTRA COSTA,CALIFORNIA,94804,01/01/2013,12/31/2013,Fri: 7:00 AM-5:00 PM;,03/01/2014,,Fri: 7:00 AM-5:00 PM;,,,,,,,-122.346713,37.937305,Private business parking lot,N,Y,N,Y,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-03-15T22:44:43Z
1018444,RICHMOND FARMERS MARKET,VOLUNTEER'S GREEN BRIDGE STREET,RICHMOND,CHITTENDEN,VERMONT,05477,06/02/2017,10/13/2017,Fri: 3:00 PM-7:00 PM;,,,,,,,,,,-72.996849,44.401997,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,2017-06-28T10:21:31Z
1018549,RICHMOND FARMERS MARKET  SUMMER SEASON (MAYOCTOBER),47 N 6TH ST,RICHMOND,WAYNE,INDIANA,47374,05/06/2017,10/28/2017,Sat: 8:00 AM-12:00 PM;,07/11/2017,09/26/2017,Tue: 4:00 PM-7:00 PM;,,,,,,,-84.893388,39.829938,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,2017-07-05T16:11:21Z
1011354,RICHMOND MAIN ST FARMERS MARKET,NEVIN AVE AND 13TH ST,RICHMOND,CONTRA COSTA,CALIFORNIA,,05/06/2015,11/18/2015,Wed: 10:00 AM-2:00 PM;,,,,,,,,,,-122.3571356,37.9368235,,Y,Y,N,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2015-07-14T11:41:19Z
1006918,RICHMOND VAMC FARMERS MARKET,1201 BROAD ROCK BLVD,RICHMOND,RICHMOND CITY,VIRGINIA,,,,,,,,,,,,,,-77.4666,37.4969,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-05-30T19:17:00Z
1005116,RIDGE FERRY PARK FARMERS MARKET,393 RIVERSIDE PKWY,ROME,FLOYD,GEORGIA,30161,05/31/2014,10/04/2014,Wed: 7:00 AM-10:00 AM;Sat: 7:00 AM-10:00 AM;,,,,,,,,,,-85.17165,34.268744,Local government building grounds,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-05-12T14:25:47Z
1007782,RIDGEFIELD FARMERS’ MARKET,88-90 DANBURY ROAD,RIDGEFIELD,FAIRFIELD,CONNECTICUT,,,,,,,,,,,,,,-73.4936,41.292,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1000134,RIDGEVILLE PARK DISTRICT FARMERS MARKET,908 SEWARD ST,EVANSTON,COOK,ILLINOIS,60202,06/04/2014,10/08/2014,Wed: 3:30 AM-7:00 PM;,,,,,,,,,,-87.685197,42.028009,Local government building grounds,Y,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,4/3/2014 12:01:44 PM
1009510,RIDGEWAY FARMERS MARKET,,RIDGEWAY,,PENNSYLVANIA,15853,,,,,,,,,,,,,-77.194525,41.203322,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1008917,RIDGEWOOD YM,MYRTLE AVE AND CYPRESS AVE,QUEENS,QUEENS,NEW YORK,11385,07/13/2013,11/23/2013,Sat: 10:00 AM-3:00 PM;,,,,,,,,,,-73.906193,40.70011,Local government building grounds,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-07-24T13:27:34Z
1007784,"RIDGMAR FARMERS MARKET, INC I",900 HIGHWAY 183,FORT WORTH,TARRANT,TEXAS,76141,,,,,,,,,,,,,-97.0659,32.8372,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1007783,"RIDGMAR FARMERS MARKET, INC II",7601 JACKSBORO HIGHWAY 199,FORT WORTH,TARRANT,TEXAS,76141,,,,,,,,,,,,,-97.4583,32.8208,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1002707,RIDGWAY FARMERS MARKET,,RIDGWAY,,COLORADO,,,,,,,,,,,,,,-107.749,38.1518,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1009519,RIFLE CENTENNIAL MARKET,CENTENNIAL PARK 300 WEST 5TH STREET,RIFLE,,COLORADO,81650,,,,,,,,,,,,,-107.786,39.5349,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1004028,"RIGHT CHOICE, FRESH START FARMERS MARKET",3300 MAGNOLIA STREET,ORANGEBURG,ORANGEBURG,SOUTH CAROLINA,29115,,,,,,,,,,,,,-80.8378,33.5306,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-01T00:00:00Z
1002349,RILING PRODUCE FARMERS MARKET,S ADAMS AVENUE,PIERRE,HUGHES,SOUTH DAKOTA,57501-3504,,,,,,,,,,,,,-100.339,44.3627,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1008718,RINCON VALLEY FARMERS MARKET,12500 E OLD SPANISH TRAIL,TUCSON,PIMA,ARIZONA,85747,01/01/2014,12/31/2014,Sat: 8:00 AM-1:00 PM;,,,,,,,,,,-110.723595,32.127833,Other,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,2014-03-14T19:48:38Z
1005060,RINDGE FARMERS AND CRAFTERS MARKET,BRADFORD STREET AND ROUTE 202,RINDGE,CHESHIRE,NEW HAMPSHIRE,03461,05/16/2013,10/10/2013,Thu: 3:00 PM-6:00 PM;,,,,,,,,,,-72.036,42.7658,Other,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-06-18T14:23:30Z
1001787,RINKY DINKS FLEA  AND  FARMERS MARKET,404 FORT HARMAR DRIVE,MARIETTA,WASHINGTON,OHIO,45750,,,,,,,,,,,,,-81.4672,39.407,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005132,RIO DELL FARMERS MARKET,WILDWOOD AVE  AND  DOUGLAS ST,RIO DELL,HUMBOLDT,CALIFORNIA,95562,,,,,,,,,,,,,-124.105,40.4964,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1007019,RIO RANCHO GROWERS MARKET,945 24TH AVE,RIO RANCHO,SANDOVAL,NEW MEXICO,,,,,,,,,,,,,,-106.784,35.2309,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005590,RIPLEY COUNTY FARMERS MARKET,FRANKLIN ST IN DONIPHAN MO,DONIPHAN,RIPLEY,MISSOURI,,,,,,,,,,,,,,-90.8294,36.6929,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005643,RIPLEY FARMERS MARKET,116 MAIN ST,RIPLEY,BROWN,OHIO,45167,05/10/2014,,Sat: 9:00 AM-12:00 PM;,,,,,,,,,,-83.8086607,39.0080523,Private business parking lot,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,2014-04-04T12:34:16Z
1000885,RISING SUN FARMERS MARKET,MAIN  AND  WALNUT STREETS,RISING SUN,OHIO,INDIANA,47040,,,,,,,,,,,,,-84.854,38.9491,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1011918,RISON FARMERS MARKET,201 MAIN STREET,RISON,CLEVELAND,ARKANSAS,71665,05/26/2016,08/25/2016,Thu: 4:00 PM-6:00 PM;,,,,,,,,,,-92.191917,33.959726,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2016-05-03T10:05:58Z
1003686,RITCHIE COUNTY FARMERS MARKET,EAST MAIN STREET IN FRONT OF MUNICIPAL BUILDING,HARRISVILLE,RITCHIE,WEST VIRGINIA,26362,,,,,,,,,,,,,-81.041563,39.214246,Other,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,2013-06-18T15:33:04Z
1008553,RITTENHOUSE FARMERS MARKET SATURDAY,18TH ST  AND  WALNUT ST,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,19103,01/01/2016,12/31/2016,Tue: 10:00 AM-2:00 PM;Sat: 9:00 AM-3:00 PM;,,,,,,,,,,-75.170879,39.950066,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,6/29/2016 12:50:53 PM
1009481,RIVER CHURCH FARMERS MARKET,2335 SIXES RD,CANTON,,GEORGIA,30114,,,,,,,,,,,,,-84.5385,34.163,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-01T00:00:00Z
1002150,RIVER CITY FARMERS MARKET,SOUTH 3RD ST,MARIETTA,WASHINGTON,OHIO,45750,,,,,,,,,,,,,-81.4479,39.4109,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1011947,RIVER CITY FARMERS MARKET,465 MAIN STREET,SAVANNAH,HARDIN,TENNESSEE,38372,04/13/2016,11/23/2016,Wed: 7:00 AM-2:00 PM;,,,,,,,,,,-88.2503532,35.2247713,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-05-11T10:56:58Z
1005564,RIVER CITY FARMERS MARKET I,1951 MADISON AVENUE,COUNCIL BLUFFS,POTTAWATTAMIE,IOWA,51503,,,,,,,,,,,,,-95.8531,41.2534,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1005565,RIVER CITY FARMERS MARKET II,KANESVILLE  AND  MAIN STREETS,COUNCIL BLUFFS,POTTAWATTAMIE,IOWA,50513,,,,,,,,,,,,,-95.8223,41.2416,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1004290,RIVER DISTRICT MARKETPLACE,,WAUSAU,MARATHON,WISCONSIN,54403,,,,,,,,,,,,,-92.6256,44.856,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1001726,RIVER FALLS FARMERS MARKET,1121 S MAIN ST,RIVER FALLS,PIERCE,WISCONSIN,54022,06/01/2016,10/31/2016,Tue: 3:00 PM-6:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,,,,-92.630242,44.845941,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2016-08-22T13:10:11Z
1005244,RIVER HILLS MARKET  SILEX,SILEX COMMUNITY PARK OFF OF HWY E,CLARKSVILLE,LINCOLN,MISSOURI,63336,,,,,,,,,,,,,-90.9051,39.3706,,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-01T00:00:00Z
1004541,RIVER PARK CFM,N BLACKSTONE AVE AND E NEES AVE,FRESNO,FRESNO,CALIFORNIA,,,,,,,,,,,,,,-119.826565,36.822853,,Y,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-20T13:19:51Z
1008340,RIVER PEOPLE FARMERS MARKET,12TH STREET AND EXCHANGE STREET,ASTORIA,CLATSOP,OREGON,97103,06/20/2013,10/03/2013,Thu: 3:00 PM-6:00 PM;,,,,,,,,,,-123.8302194,46.187642,,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,2016-06-27T15:14:34Z
1018382,RIVER REGION CHILDRENS ASSOCIATION (RRCA) FARMERS  AND  COMMUNITY MARKET,2335 W AIRLINE HWY,LA PLACE,ST. JOHN THE BAPTIST,LOUISIANA,,01/01/2017,12/31/2017,Sat: 9:00 AM-3:00 PM;,,,,,,,,,,-90.539922,30.077574,,Y,N,N,N,N,N,Y,N,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2017-06-24T10:27:04Z
1004577,RIVER VALE FARMERS MARKET,406 RIVERVALE RD,RIVER VALE,BERGEN,NEW JERSEY,07675,June,October,Thu:12:00 PM - 6:00 PM;,,,,,,,,,,-74.010429,41.008176,Local government building grounds,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2012-04-26T13:34:21Z
1010046,RIVER VALLEY FARMERS MARKET,109 DEPOT STREET,ELGIN,BASTROP,TEXAS,78621,01/01/2014,12/31/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,,,,-97.370726,30.347313,Local government building grounds,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,2014-04-27T10:45:31Z
1005370,RIVERBANK FARMERS MARKET  AND  MORE,2505 PATTERSON RD,RIVERBANK,STANISLAUS,CALIFORNIA,95367,06/01/2013,10/05/2013,Sun: 8:30 AM-12:30 PM;,,,,,,,,,,-120.952761,37.732749,Private business parking lot,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/17/2013 12:58:50 PM
1003197,RIVERCHASEUMC FARMERS MARKET,1953 OLD HWY 31,HOOVER,SHELBY,ALABAMA,35244,05/29/2014,08/28/2014,Thu: 1:00 PM-5:00 PM;,,,,,,,,,,-86.808493,33.357255,"Faith-based institution (e.g., church, mosque, synagogue, temple)",N,N,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-03-31T17:05:28Z
